,user,date,tweet,polarity,valueDelta,volume,volumeDelta
51,APompliano,2020-04-30,"@DoncryptoI Yeah I don't understand why everyone wants to make the solution black or white (open or close economy), but rather a middle ground is more rational IMO

https://t.co/SxlIzVUxqA",Neutral,-0.05614911609999995,5016891.64140768,-8801144.47969972
52,APompliano,2020-05-01,@gaborgurbacs Black Thursday 50% drop shook out most of the traders and speculators. Almost everything that was sold was from people who weren’t long term HODLers.,Neutral,0.03774854839999997,4164272.07175221,-5016891.64140768
53,APompliano,2020-05-05,"Conversation with @rabois is now live!

We discuss the virus, economic crisis, Fed's actions, bad data, lessons learned, OpenDoor, potential recovery, why Google CEO should lose his job, &amp; Chinese spies infiltrating tech companies.

Absolute must watch!

https://t.co/DeLsfyhVuX",Neutral,-0.031603093899999934,2847469.34149937,-3443697.81828111
54,APompliano,2020-05-11,"“The digitization of the world clearly benefits bitcoin” 

An absolute legend of Wall Street is going to push hundreds of thousands of people who watch @SquawkCNBC to go educate themselves on Bitcoin. https://t.co/GzOHx5dyAM",Neutral,-0.02098222120000004,2098480.82876321,-2327580.79632425
55,APompliano,2020-05-14,"@YungCrypt0 I’ve been anti lockdown for a long time. The solution doesn’t have to be a choice between saving the health system or the economy.

We can address both with nuanced solutions that are rooted in data.",Neutral,0.018585952699999964,2047896.7931676,-2326445.52977927
56,APompliano,2020-05-14,"The current environment sucks for business owners.

Days are long.

Uncertainty &amp; stress is high.

This is just as much a part of the game as the fundraising announcements, magazine features, and big exits.

The only solution is to do the work.

It sucks. But that is the answer.",Neutral,0.018585952699999964,2047896.7931676,-2326445.52977927
57,APompliano,2020-05-15,"The federal government is bailing out state-run public transportation.

Our best bet to solve these problems is not the band-aid solution of a bailout, but rather a reimagination of what technology-enabled infrastructure looks like.

Build the future. Don’t perpetuate the past.",Neutral,-0.009441332700000027,1850070.45437919,-2047896.7931676
58,APompliano,2020-05-21,@seyitaylor @polina_marinova Absolutely,Neutral,0.029223787100000065,2863016.80167901,-2302926.39702093
59,APompliano,2020-05-22,Just finished recording this. 90 minutes of absolute HEAT. Will publish it tomorrow morning. https://t.co/6q8mc8nXLQ,Neutral,0.0336363556,3411419.38179332,-2863016.80167901
60,APompliano,2020-05-26,"@Cory_Seale_ This was not in reference to any one politician. I think both political parties would try to use it against the other, so that is a hard part of this complex issue to solve for.",Neutral,-0.025797689600000062,2689697.32362274,-4509580.33947343
61,APompliano,2020-05-28,"Years ago I blew out my knee playing college football.

The recovery process sucked. Icing or heating my knee was a nightmare.

@JWilliamsFstmed and I invested in company that is solving this for pro athletes and amateurs alike.

Join their wait list.

https://t.co/ve96jz14mc",Neutral,-0.015728163499999948,2662787.87087333,-2536915.55918301
62,APompliano,2020-06-02,The way that the police have acted in many cities during the riots would be a war crime if one of our soldiers did the same thing in a foreign combat zone.,Neutral,-0.012472745499999993,1295757.46418593,-2159877.15931313
63,APompliano,2020-06-02,"Great example here. Firing haphazardly into a crowd of unarmed people is not only cowardly, but it is illegal for US soldiers to do under most rules of engagement.

https://t.co/S7fqfmxGtL",Neutral,-0.012472745499999993,1295757.46418593,-2159877.15931313
64,APompliano,2020-06-03,"@thegr8maambino That is the logical conclusion, unless you assume that the cops know they are doing dumb / bad things and don’t want it documented. 

Easy solution to a lot of issues is to simply turn on the cameras",Neutral,0.021951188499999996,877446.184522142,-1295757.46418593
65,APompliano,2020-06-03,@bitcashio I don’t think that aligns with American values. The simple solution is to just turn them on at all times,Neutral,0.021951188499999996,877446.184522142,-1295757.46418593
66,APompliano,2020-06-03,"@JenAppelVA I believe the cameras track if user turns them on and off, so shouldn’t be hard to tell if the camera is off because user shut it off or if manufacturing issue in those rare cases. Maybe other solutions too but just off top of my head",Neutral,0.021951188499999996,877446.184522142,-1295757.46418593
67,APompliano,2020-06-08,"I’m recording with @JackMurphyRGR tomorrow.

He is a former Ranger and Special Forces soldier that has an unique perspective on the recent environment.

What questions do you have for him?",Neutral,0.05323510570000001,1440233.8242528,-716785.469365787
68,APompliano,2020-06-10,"New episode is live with @JackMurphyRGR, a former Special Forces soldier.

We discuss the use of military personnel on American soil during periods of social unrest, what it takes for a soldier to disobey unlawful orders, and how the press is evolving.

https://t.co/NG1YbY313F",Neutral,-0.013171658000000086,1096203.32551522,-988327.438893434
69,APompliano,2020-06-10,"You can watch my conversation with @JackMurphyRGR on YouTube.

He is a former Special Forces soldier and Ranger with multiple deployments.

We discuss using the military at home during social unrest &amp; when soldiers would disobey unlawful orders.

Enjoy!

https://t.co/cqRcbX6vJa",Neutral,-0.013171658000000086,1096203.32551522,-988327.438893434
70,APompliano,2020-06-16,@louisoliver 🔥🔥🔥,Neutral,0.014997567999999961,652020.104651764,-942666.189719777
